,chapter,dim0,dim1,book_number,book_name,book_ch,sentiment_score,chapter_length
59,10,-0.3575797837242955,-0.0944753085748255,2,Exodus,2-10,0.2269230769230769,29
60,11,-0.3018763277207179,-0.0371513988045923,2,Exodus,2-11,0.2361111111111111,10
61,12,-0.1877593592017249,0.1122726310553376,2,Exodus,2-12,0.2426229508196721,51
62,13,-0.2361216095140187,0.1395318627745563,2,Exodus,2-13,0.2613065326633166,22
63,14,-0.2173649776779903,-0.134702244318028,2,Exodus,2-14,0.2827225130890052,31
64,15,-0.1492386341822688,-0.091294585929875,2,Exodus,2-15,0.2825112107623318,27
65,16,-0.2026211937673158,-0.0841573955716269,2,Exodus,2-16,0.2467532467532467,36
66,17,-0.178242910740086,-0.145373010379736,2,Exodus,2-17,0.1739130434782608,16
67,18,-0.1754318355738376,-0.0418243628758995,2,Exodus,2-18,0.2452830188679245,27
68,19,-0.2309889962454919,-0.1462427135189317,2,Exodus,2-19,0.1988950276243093,25
69,20,-0.1539922619852122,0.211632929255492,2,Exodus,2-20,0.1836734693877551,26
70,21,0.0117847572728764,0.7504238802113677,2,Exodus,2-21,0.0938511326860841,36
71,22,0.0266983132112737,0.7660772161581203,2,Exodus,2-22,0.1219512195121951,31
72,23,-0.149197695991029,0.4393690836635452,2,Exodus,2-23,0.2417061611374407,33
73,24,-0.2120508696899207,-0.202719665286941,2,Exodus,2-24,0.2314814814814814,18
74,25,0.5158188767877451,-0.0571832456834209,2,Exodus,2-25,0.423728813559322,40
75,26,0.5973833045565042,-0.0489424303943479,2,Exodus,2-26,0.2650602409638554,37
76,27,0.569151811499548,0.0077278369272854,2,Exodus,2-27,0.0526315789473684,21
77,28,0.3876325448168584,-0.0784883992512802,2,Exodus,2-28,0.3470588235294117,43
78,29,0.1522045735421091,0.1474610288219454,2,Exodus,2-29,0.2436974789915966,46
79,30,0.2980893708132132,-0.0073388592043892,2,Exodus,2-30,0.2475728155339805,38
80,31,0.1804398882428979,-0.0510668271345686,2,Exodus,2-31,0.3414634146341463,18
81,32,-0.2533394023732655,-0.0961453677772059,2,Exodus,2-32,0.1638795986622073,35
82,33,-0.1666287234465053,-0.0879953873325774,2,Exodus,2-33,0.3620689655172414,23
83,34,-0.2208642310995936,0.0666006575627562,2,Exodus,2-34,0.2290909090909091,35
84,35,0.3622205707575908,-0.1462704580919132,2,Exodus,2-35,0.3355263157894737,35
85,36,0.5431322140479782,-0.0788500358446055,2,Exodus,2-36,0.4473684210526316,38
86,37,0.5559318328459872,-0.0542323614330299,2,Exodus,2-37,0.5098039215686274,29
87,38,0.5813625887024537,-0.0058841149393726,2,Exodus,2-38,0.2711864406779661,31
88,39,0.4669171132555908,-0.1716260798484515,2,Exodus,2-39,0.3259259259259259,43
89,40,0.245528747067112,-0.0806484919748571,2,Exodus,2-40,0.2695652173913043,38
90,1,-0.493376617868564,-0.0049844619212604,3,Leviticus,3-1,0.1363636363636363,17
91,2,-0.3039133420898491,-0.001695981292977,3,Leviticus,3-2,0.1875,16
92,3,-0.4570982399164614,-0.0763106425694574,3,Leviticus,3-3,0.1371428571428571,17
93,4,-0.4488925324687009,0.0140966093698213,3,Leviticus,3-4,0.1424242424242424,35
94,5,-0.1044173213372577,0.1994948557974789,3,Leviticus,3-5,0.1912751677852349,26
95,6,-0.3628462118792949,0.0109845233563976,3,Leviticus,3-6,0.2356687898089172,23
96,7,-0.3198276594265491,-0.057863525531821,3,Leviticus,3-7,0.1726384364820846,38
97,8,-0.3558497076802033,-0.1058528465477063,3,Leviticus,3-8,0.1831683168316831,36
98,9,-0.5132322815320141,-0.1064060518793228,3,Leviticus,3-9,0.1075268817204301,24
99,10,-0.1566444198350449,-0.2129371545153934,3,Leviticus,3-10,0.2165605095541401,20
100,11,0.4073213479352614,0.3085561286809877,3,Leviticus,3-11,0.1538461538461538,47
101,12,0.0443812670296697,0.3410549816860037,3,Leviticus,3-12,0.2743362831858407,8
102,13,0.1912872710724159,0.5558651268083729,3,Leviticus,3-13,0.1908396946564885,59
103,14,-0.0682681202617067,0.3785935287827504,3,Leviticus,3-14,0.1881606765327695,57
104,15,0.3094065414880577,0.5067454581898113,3,Leviticus,3-15,0.1776649746192893,33
105,16,-0.1543566288365872,-0.0337551913929968,3,Leviticus,3-16,0.1577060931899641,34
106,17,0.0198400272968904,-0.0743245680188658,3,Leviticus,3-17,0.1608391608391608,16
107,18,0.5262627319672014,-0.3077111032322998,3,Leviticus,3-18,0.2016129032258064,30
108,19,0.2874429217538396,-0.2837442734555059,3,Leviticus,3-19,0.2162162162162162,37
109,20,0.4190249126290034,-0.3092026029276538,3,Leviticus,3-20,0.1419939577039275,27
110,21,0.2926539649466851,-0.2149177403708037,3,Leviticus,3-21,0.2666666666666666,24
111,22,0.1671710354184825,-0.0913040653524263,3,Leviticus,3-22,0.2492307692307692,33
112,23,0.0251817767130849,-0.0453273040897657,3,Leviticus,3-23,0.2645161290322581,44
113,24,0.0787403539889638,-0.216210381039785,3,Leviticus,3-24,0.1255813953488372,23
114,25,0.4114738914836016,-0.0990958863872319,3,Leviticus,3-25,0.3151862464183381,55
115,26,0.2885905133841024,-0.140017140327747,3,Leviticus,3-26,0.2058823529411764,46
116,27,0.2699445260249727,0.0662697081813969,3,Leviticus,3-27,0.2757352941176471,34
117,1,-0.112152103373209,0.6274349981583682,4,Numbers,4-1,0.1204819277108433,54
118,2,-0.1306064140358946,0.5088881027050057,4,Numbers,4-2,0.34375,34
119,3,-0.0423829598305407,0.4489993771203957,4,Numbers,4-3,0.25,51
120,4,-0.0119430653387905,0.4329516970321849,4,Numbers,4-4,0.2592592592592592,49
121,5,0.1695021966396811,-0.1724272185430293,4,Numbers,4-5,0.1746724890829694,31
122,6,0.4911166400151038,-0.1109849481322288,4,Numbers,4-6,0.2406417112299465,27
123,7,0.5434478981063392,0.1462121471566136,4,Numbers,4-7,0.3242424242424242,89
124,8,0.1498636483080553,0.1161821181611799,4,Numbers,4-8,0.1870967741935484,26
125,9,-0.0145119909636717,-0.1144816369640023,4,Numbers,4-9,0.2411347517730496,23
126,10,-0.1573723375921958,0.0323531987111165,4,Numbers,4-10,0.3377483443708609,36
127,11,-0.1517224307778563,-0.239074322806887,4,Numbers,4-11,0.2214532871972318,35
128,12,-0.1164978593490721,-0.2102430763754548,4,Numbers,4-12,0.1739130434782608,16
129,13,-0.3018813947597092,0.053032072956881,4,Numbers,4-13,0.3333333333333333,33
130,14,-0.2839243530187888,-0.2775001204215295,4,Numbers,4-14,0.2188295165394402,45
131,15,0.4988728770918984,-0.1491425660305096,4,Numbers,4-15,0.1902017291066282,41
132,16,-0.1459550540716754,-0.13676331656982,4,Numbers,4-16,0.1815181518151815,50
133,17,-0.1080675779800688,-0.0098161852788966,4,Numbers,4-17,0.1951219512195122,13
134,18,0.2451821195006852,0.0937679866314695,4,Numbers,4-18,0.2390438247011952,32
135,19,0.1098029189155671,-0.1171202466762039,4,Numbers,4-19,0.1226993865030674,22
136,20,-0.2697861828115615,-0.2413480237917107,4,Numbers,4-20,0.2574850299401197,29
137,21,-0.2667486780698977,-0.2381224579070997,4,Numbers,4-21,0.2831325301204819,35
138,22,-0.1334672803333323,-0.379812050441442,4,Numbers,4-22,0.1979166666666666,41
139,23,0.0639789764385947,-0.3419519158336938,4,Numbers,4-23,0.1581395348837209,30
140,24,-0.1178048960541638,-0.3342410806518119,4,Numbers,4-24,0.2068965517241379,25
141,25,-0.1382272683426927,-0.0771133534640901,4,Numbers,4-25,0.1125,18
142,26,-0.1076269545729792,0.5038248312736009,4,Numbers,4-26,0.1794871794871795,65
143,27,-0.2292448072800745,-0.0798716603320526,4,Numbers,4-27,0.2377622377622377,23
144,28,0.7692961558602716,-0.041773648784536,4,Numbers,4-28,0.1666666666666666,31
145,29,0.7672867000507807,-0.0117702626652244,4,Numbers,4-29,0.1333333333333333,39
146,30,0.0349893768476554,-0.052007410995095,4,Numbers,4-30,0.189873417721519,17
147,31,-0.0193191863874069,0.1294652007522325,4,Numbers,4-31,0.2108843537414966,54
148,32,-0.2718570270252827,-0.0621400783191425,4,Numbers,4-32,0.2889908256880734,42
149,33,-0.201010931757384,-0.1249373087663291,4,Numbers,4-33,0.2926829268292683,56
150,34,-0.231012420958575,0.217970491789066,4,Numbers,4-34,0.3538461538461538,29
151,35,-0.0892140146567538,-0.0617930249194659,4,Numbers,4-35,0.1189801699716713,34
152,36,-0.1910023184330537,0.2733536922221402,4,Numbers,4-36,0.1829268292682926,13
153,1,-0.2453754572367235,0.2086060946288078,5,Deuteronomy,5-1,0.2314049586776859,46
154,2,-0.1936729298612544,0.3359553245913934,5,Deuteronomy,5-2,0.2739130434782608,37
155,3,-0.148068464104696,0.4207817586686929,5,Deuteronomy,5-3,0.303030303030303,29
156,4,-0.3030439731822956,0.0227941921858903,5,Deuteronomy,5-4,0.2142857142857142,49
157,5,-0.1378390706955584,-0.1500463393460013,5,Deuteronomy,5-5,0.1949685534591195,33
158,6,-0.2717827759867973,-0.2041368536143974,5,Deuteronomy,5-6,0.2616033755274262,25
159,7,-0.1704529272279892,-0.17117155698756,5,Deuteronomy,5-7,0.2388535031847133,26
160,8,-0.1600756897956846,-0.1802111908056349,5,Deuteronomy,5-8,0.3066666666666666,20
161,9,-0.2726564032627752,0.0488573154984372,5,Deuteronomy,5-9,0.1964809384164222,29
162,10,-0.1893488348169658,-0.0157861905310425,5,Deuteronomy,5-10,0.2448132780082987,22
163,11,-0.2863072236928913,-0.0731816681108546,5,Deuteronomy,5-11,0.2948207171314741,32
164,12,0.0130438762759843,-0.3219531429850903,5,Deuteronomy,5-12,0.263456090651558,32
165,13,0.0341813945814909,-0.1206322292620055,5,Deuteronomy,5-13,0.2293577981651376,18
166,14,0.1635752637182081,-0.2464400140851861,5,Deuteronomy,5-14,0.2297872340425532,29
167,15,0.1696144807178839,-0.2686470036506424,5,Deuteronomy,5-15,0.2318181818181818,23
168,16,0.0650854744845527,-0.2852212480568155,5,Deuteronomy,5-16,0.2554744525547445,22
169,17,0.1446534433054305,-0.0560630203561774,5,Deuteronomy,5-17,0.1896551724137931,20
170,18,-0.019918480327463,-0.0784998843686362,5,Deuteronomy,5-18,0.2393162393162393,22
171,19,0.2400597250273837,0.0094639806907008,5,Deuteronomy,5-19,0.18359375,21
172,20,0.2607552161641219,0.0159907083042709,5,Deuteronomy,5-20,0.1552511415525114,20
173,21,0.4451822028965152,0.0962474145584338,5,Deuteronomy,5-21,0.1633466135458167,23
174,22,0.6141534327624619,0.2168557282978886,5,Deuteronomy,5-22,0.1715328467153284,30
175,23,0.2409625434983609,-0.2002366930982482,5,Deuteronomy,5-23,0.2307692307692307,25
176,24,0.4035731550304238,-0.0796427549793897,5,Deuteronomy,5-24,0.1626794258373205,22
177,25,0.4749333605312708,0.1308776109869438,5,Deuteronomy,5-25,0.2328767123287671,19
178,26,-0.1782107712137467,-0.1947747114255707,5,Deuteronomy,5-26,0.2730923694779116,19
179,27,0.1254002659445674,0.1764015781111481,5,Deuteronomy,5-27,0.1645021645021645,26
180,28,-0.0829599355486822,-0.1595953992358794,5,Deuteronomy,5-28,0.189033189033189,68
181,29,-0.2544282314872205,0.0950662544663381,5,Deuteronomy,5-29,0.2576923076923076,29
182,30,-0.2235057403834205,-0.1835123432356762,5,Deuteronomy,5-30,0.2307692307692307,20
183,31,-0.1721079198414126,0.2356313032751308,5,Deuteronomy,5-31,0.2125984251968504,30
184,32,0.0040511247982631,0.1975511821210869,5,Deuteronomy,5-32,0.1970074812967581,52
185,33,0.0185920686771456,0.2583973741619971,5,Deuteronomy,5-33,0.2479674796747967,29
186,34,-0.1080621997484892,0.5202744235876468,5,Deuteronomy,5-34,0.3,12
187,1,-0.2078446478356279,-0.2400411782415488,6,Joshua,6-1,0.2827586206896552,18
188,2,-0.2568162469279554,-0.0233690025707068,6,Joshua,6-2,0.2892561983471074,24
189,3,-0.2837233918993691,-0.208571427580828,6,Joshua,6-3,0.3333333333333333,17
190,4,-0.3104355545929691,-0.1200460440254591,6,Joshua,6-4,0.2389380530973451,24
191,5,-0.226204906502083,-0.0633791511034615,6,Joshua,6-5,0.3416666666666667,15
192,6,-0.2579468149694417,-0.0702481781955328,6,Joshua,6-6,0.2139303482587064,27
193,7,-0.2994982372411481,-0.0264037001619171,6,Joshua,6-7,0.2,26
194,8,-0.2599659548718555,0.2125902927579566,6,Joshua,6-8,0.1762295081967213,35
195,9,-0.2661121686702607,-0.0123314563347412,6,Joshua,6-9,0.1898148148148148,27
196,10,-0.2169737488973269,0.5469026009644903,6,Joshua,6-10,0.2164634146341463,43
197,11,-0.0926797630298317,0.3839170114806515,6,Joshua,6-11,0.1888111888111888,23
198,12,0.1132495180004941,0.7252637760474108,6,Joshua,6-12,0.7384615384615385,24
199,13,0.3616277637372683,0.0835759952509938,6,Joshua,6-13,0.3150684931506849,33
200,14,-0.0121361956077776,-0.1768257485316246,6,Joshua,6-14,0.2869565217391304,15
201,15,0.5461488601676542,-0.0399190976050872,6,Joshua,6-15,0.4210526315789473,63
202,16,0.5676237746250822,-0.1148975527058151,6,Joshua,6-16,0.4,10
203,17,0.3512176666480039,-0.099994701410871,6,Joshua,6-17,0.3877551020408163,18
204,18,0.4513464063809934,-0.1356396896992846,6,Joshua,6-18,0.28,28
205,19,0.594573389820811,-0.0866476209915766,6,Joshua,6-19,0.1964285714285714,51
206,20,0.0393275961414519,0.0912363461427246,6,Joshua,6-20,0.1282051282051282,9
207,21,0.2727502867847342,-0.0012085896968091,6,Joshua,6-21,0.2886597938144329,45
208,22,-0.1027241678616006,-0.1897010337601952,6,Joshua,6-22,0.2272727272727272,34
209,23,-0.2642954628972653,-0.2822449765004702,6,Joshua,6-23,0.2290748898678414,16
210,24,-0.2405080005019804,-0.152016873528298,6,Joshua,6-24,0.2065217391304347,33
211,1,-0.0407059368722279,0.1180135564284711,7,Judges,7-1,0.2678571428571428,36
212,2,-0.2329872052027713,-0.0343204515961785,7,Judges,7-2,0.1837606837606837,23
213,3,-0.3013169478487089,0.0264320946575561,7,Judges,7-3,0.2292993630573248,31
214,4,-0.1062995251731951,-0.1476871025510799,7,Judges,7-4,0.2527472527472527,24
215,5,-0.0847986489313693,-0.1869429417751215,7,Judges,7-5,0.2008196721311475,31
216,6,-0.0111947871757637,-0.3083653936061057,7,Judges,7-6,0.2022160664819944,40
217,7,0.0771016090166656,-0.3822137757103198,7,Judges,7-7,0.1869918699186991,25
218,8,0.0590636527707824,-0.2986782794234111,7,Judges,7-8,0.1361702127659574,35
219,9,0.1368474588707672,-0.0046566601108426,7,Judges,7-9,0.1710144927536231,57
220,10,-0.414573508759878,0.1091285824160776,7,Judges,7-10,0.1415929203539823,18
221,11,-0.4123152769963066,0.15356712542487,7,Judges,7-11,0.3017241379310345,40
222,12,-0.2774529160831903,0.1573518434430859,7,Judges,7-12,0.1111111111111111,15
223,13,0.1428352790210912,-0.1814978417609465,7,Judges,7-13,0.2095238095238095,25
224,14,0.3489435236250651,-0.0844734454825668,7,Judges,7-14,0.26875,20
225,15,0.3925438915104048,-0.1767711274082926,7,Judges,7-15,0.1739130434782608,20
226,16,0.4169351292014059,-0.1802553177297401,7,Judges,7-16,0.1682242990654205,31
227,17,0.3740216832305501,0.6196983560430379,7,Judges,7-17,0.2527472527472527,13
228,18,0.2655846329079018,0.588637787320955,7,Judges,7-18,0.2928571428571428,31
229,19,0.1794545058692553,0.0839171934904862,7,Judges,7-19,0.2892561983471074,30
230,20,-0.2757652337757448,0.0761060200063523,7,Judges,7-20,0.1346153846153846,48
231,21,-0.235921379204734,0.0530097779237131,7,Judges,7-21,0.2482269503546099,25
232,1,-0.311363702789967,0.6192767505851305,8,Ruth,8-1,0.2454545454545454,22
233,2,-0.1760391005402038,-0.2752900050031931,8,Ruth,8-2,0.2823529411764706,23
234,3,-0.2299191432932525,-0.4128914416427502,8,Ruth,8-3,0.3466666666666667,18
235,4,0.7173219466234234,0.0689046960608129,8,Ruth,8-4,0.2626262626262626,22
236,1,-0.3082813153289525,0.0077879444554066,9,1 Samuel,9-1,0.2123893805309734,28
237,2,-0.3159351865357957,-0.0416442735564925,9,1 Samuel,9-2,0.2234332425068119,36
238,3,-0.3805310130970374,-0.1678252941885172,9,1 Samuel,9-3,0.2191011235955056,21
239,4,-0.3119279291107883,0.4278868453026123,9,1 Samuel,9-4,0.1626794258373205,22
240,5,-0.3290646664993517,0.6259961035699745,9,1 Samuel,9-5,0.1259259259259259,12
241,6,-0.3120226786721218,0.503986277932729,9,1 Samuel,9-6,0.2185792349726776,21
242,7,-0.4135895073768555,0.1304716209595658,9,1 Samuel,9-7,0.2,17
243,8,-0.2894247230523623,-0.2395642018938587,9,1 Samuel,9-8,0.3676470588235294,22
244,9,-0.1469498428095049,-0.2655141057306204,9,1 Samuel,9-9,0.2318840579710145,27
245,10,-0.2248567653505791,-0.2477959127166924,9,1 Samuel,9-10,0.2645161290322581,27
246,11,-0.1376743264382782,-0.1364370185660692,9,1 Samuel,9-11,0.175438596491228,15
247,12,-0.3165055696921121,-0.1729061452746004,9,1 Samuel,9-12,0.2282608695652173,25
248,13,-0.1524858469929915,-0.0953967744271254,9,1 Samuel,9-13,0.217391304347826,23
249,14,-0.0319265723492819,-0.117215596165584,9,1 Samuel,9-14,0.1759465478841871,52
250,15,-0.2166392052498909,-0.3230157644150673,9,1 Samuel,9-15,0.1925287356321839,35
251,16,-0.0672196852052886,-0.2370086026541979,9,1 Samuel,9-16,0.2487046632124352,23
252,17,0.3028215084519576,0.074986971111289,9,1 Samuel,9-17,0.1461038961038961,58
253,18,0.505186557217683,-0.0211908868425846,9,1 Samuel,9-18,0.2714285714285714,30
254,19,0.3552959383537724,-0.1060885818163334,9,1 Samuel,9-19,0.1602209944751381,24
255,20,0.2372117672175336,-0.0218479840018544,9,1 Samuel,9-20,0.1492957746478873,42
256,21,0.3088114102549431,0.0554142868632035,9,1 Samuel,9-21,0.3076923076923077,15
257,22,0.1982373789965925,-0.0849228270408058,9,1 Samuel,9-22,0.2333333333333333,23
258,23,0.3910017311546816,0.0293630547696489,9,1 Samuel,9-23,0.2263157894736842,28
259,24,0.2906045415594279,-0.0833338266690514,9,1 Samuel,9-24,0.1933701657458563,23
260,25,0.2003764968879899,0.0905493842974188,9,1 Samuel,9-25,0.1812080536912751,44
261,26,0.313644047596723,-0.0714000962125088,9,1 Samuel,9-26,0.2055335968379446,25
262,27,0.3944097412872504,0.2414056042353775,9,1 Samuel,9-27,0.3333333333333333,12
263,28,-0.0046991792434664,-0.1947892371312849,9,1 Samuel,9-28,0.191860465116279,25
264,29,0.1518811132096761,0.2109646146637321,9,1 Samuel,9-29,0.1808510638297872,11
265,30,0.3476281011224295,0.1617020243930705,9,1 Samuel,9-30,0.2347826086956521,31
266,31,-0.0373763203060024,0.06738239674922,9,1 Samuel,9-31,0.1159420289855072,13
267,1,-0.1204347755445003,0.0949803713796985,10,2 Samuel,10-1,0.1625,27
268,2,-0.2312262167218702,0.5285757805772598,10,2 Samuel,10-2,0.2230215827338129,32
269,3,-0.2296803262570922,0.5092486257765853,10,2 Samuel,10-3,0.2022058823529411,39
270,4,-0.3360959941915845,0.4505652990665185,10,2 Samuel,10-4,0.125,12
271,5,-0.1683416217316879,-0.0878415032691028,10,2 Samuel,10-5,0.308411214953271,25
272,6,-0.204948046353617,-0.2829010210437207,10,2 Samuel,10-6,0.216589861751152,23
273,7,-0.001860465215624,-0.2804929576128627,10,2 Samuel,10-7,0.2191235059760956,29
274,8,-0.3349956067496252,-0.2683839617255328,10,2 Samuel,10-8,0.3661971830985915,18
275,9,0.1403569725912091,0.1271634714860828,10,2 Samuel,10-9,0.3888888888888889,13
276,10,-0.2331499351336443,-0.251638960658348,10,2 Samuel,10-10,0.2087912087912088,19
277,11,-0.0677544149603959,-0.0849538498763189,10,2 Samuel,10-11,0.1616766467065868,27
278,12,-0.136412388559184,-0.1764436269722546,10,2 Samuel,10-12,0.2407407407407407,31
279,13,0.3091535868706798,0.0395093038798214,10,2 Samuel,10-13,0.2482014388489208,39
280,14,0.4270187763447902,0.0305371381281957,10,2 Samuel,10-14,0.2485380116959064,33
281,15,0.4014154532109542,-0.044255454206304,10,2 Samuel,10-15,0.3148148148148148,37
282,16,0.385592512930954,0.0382768574805856,10,2 Samuel,10-16,0.2681159420289855,23
283,17,0.3021676043359312,0.0099823926684059,10,2 Samuel,10-17,0.2266666666666666,29
284,18,0.3456907743873442,0.0675429685576788,10,2 Samuel,10-18,0.2604651162790697,33
285,19,0.3574532135183175,0.0149360223091803,10,2 Samuel,10-19,0.2976190476190476,43
286,20,0.070208991399613,0.0823989042534712,10,2 Samuel,10-20,0.2477064220183486,26
287,21,-0.2142389489760477,0.0903548978954007,10,2 Samuel,10-21,0.1598173515981735,22
288,22,-0.2015276513379158,-0.3330099264276285,10,2 Samuel,10-22,0.210958904109589,51
289,23,-0.3055780250049509,-0.107613569677022,10,2 Samuel,10-23,0.1868686868686868,39
290,24,0.047186531147948,-0.1665372019897893,10,2 Samuel,10-24,0.2264957264957265,25
291,1,-0.0834412924996013,-0.2345499555861843,11,1 Kings,11-1,0.3632286995515695,53
292,2,-0.1700688930596606,-0.1493765899221285,11,1 Kings,11-2,0.2364532019704433,46
293,3,-0.0751186677798822,-0.0161970551722833,11,1 Kings,11-3,0.2755555555555555,28
294,4,0.2833038077397427,-0.1688768088261666,11,1 Kings,11-4,0.40625,34
295,5,0.3786234284875654,-0.0514114717111204,11,1 Kings,11-5,0.3153153153153153,18
296,6,0.6423306848973043,0.3779662396577082,11,1 Kings,11-6,0.4927536231884058,38
297,7,0.630023646592725,0.364454018504228,11,1 Kings,11-7,0.3023255813953488,51
298,8,-0.0451874910066409,0.0153083245482513,11,1 Kings,11-8,0.2536496350364963,66
299,9,0.2728123909824698,-0.1741422019248233,11,1 Kings,11-9,0.3576158940397351,28
300,10,0.3352585962946775,-0.1145572578169922,11,1 Kings,11-10,0.45,29
301,11,0.0173385450114083,-0.2286854794814919,11,1 Kings,11-11,0.2283464566929134,43
302,12,-0.1284717905570359,-0.1517096255486371,11,1 Kings,11-12,0.263803680981595,33
303,13,-0.253709139395279,0.1647197943441728,11,1 Kings,11-13,0.2320916905444126,34
304,14,-0.1274764386540497,-0.2355717107279481,11,1 Kings,11-14,0.2304832713754646,31
305,15,-0.0379675784709861,-0.4360705803348214,11,1 Kings,11-15,0.2903225806451613,34
306,16,-0.0720751215402074,-0.3272876627306987,11,1 Kings,11-16,0.2169117647058823,34
307,17,-0.3209438296453521,0.3974304449362305,11,1 Kings,11-17,0.2028985507246377,24
308,18,-0.3316187964363563,0.4577922093484554,11,1 Kings,11-18,0.1884498480243161,46
309,19,-0.3230779646742345,0.364597836780646,11,1 Kings,11-19,0.1858407079646017,21
310,20,-0.2184722747580998,0.008148044960781,11,1 Kings,11-20,0.2712550607287449,43
311,21,-0.147436218622996,0.2767312222995124,11,1 Kings,11-21,0.1666666666666666,29
312,22,-0.224625602905511,-0.1387117355966897,11,1 Kings,11-22,0.3012987012987013,53
313,1,0.3401673176761648,-0.0218663737882208,12,2 Kings,12-1,0.2446808510638297,18
314,2,0.4614411309283722,0.0160650656182939,12,2 Kings,12-2,0.2519685039370078,25
315,3,0.1232901973531411,-0.1356423521160848,12,2 Kings,12-3,0.2755555555555555,27
316,4,0.4311234700220308,0.025334716369204,12,2 Kings,12-4,0.2434456928838951,44
317,5,0.3349510539204883,0.0033754920989021,12,2 Kings,12-5,0.248780487804878,27
318,6,0.401571503250793,-0.0566376274837549,12,2 Kings,12-6,0.2085106382978723,33
319,7,0.2838331094236012,0.0461291655853085,12,2 Kings,12-7,0.2153846153846154,20
320,8,0.1081182683105375,-0.2512654071882055,12,2 Kings,12-8,0.2803738317757009,29
321,9,0.3455404428185902,-0.1449329400818627,12,2 Kings,12-9,0.2907488986784141,37
322,10,0.2518380700251599,-0.1524128736152811,12,2 Kings,12-10,0.2175925925925926,36
323,11,-0.1411813129345009,0.0271677734853838,12,2 Kings,12-11,0.2627118644067797,21
324,12,-0.2624940366529112,-0.0124900612628051,12,2 Kings,12-12,0.2685185185185185,21
325,13,-0.0457281192551478,-0.4157092684677251,12,2 Kings,12-13,0.2256097560975609,25
326,14,-0.3188360465257471,-0.3926144162069684,12,2 Kings,12-14,0.234375,29
327,15,-0.3499609286856699,-0.3066344697952476,12,2 Kings,12-15,0.2719298245614035,38
328,16,-0.2593171644851885,-0.0084604957699247,12,2 Kings,12-16,0.3539823008849557,20
329,17,-0.202068410761506,0.1028989341196078,12,2 Kings,12-17,0.2294117647058823,41
330,18,-0.1894669747575485,0.4182112648147223,12,2 Kings,12-18,0.3181818181818182,37
331,19,-0.0157007004275206,0.4931319080042728,12,2 Kings,12-19,0.2212389380530973,37
332,20,0.0420397139510543,0.5490772946666478,12,2 Kings,12-20,0.2662337662337662,21
333,21,-0.3129425104618324,-0.0663732223873096,12,2 Kings,12-21,0.2,26
334,22,-0.1846517201412507,0.1716492080802476,12,2 Kings,12-22,0.2610837438423645,20
335,23,-0.3028636085894415,-0.0155436813094368,12,2 Kings,12-23,0.2478873239436619,37
336,24,-0.3236488942745362,0.0444334262118151,12,2 Kings,12-24,0.3006535947712418,20
337,25,-0.2150538497271321,0.083108940418421,12,2 Kings,12-25,0.3194444444444444,30
338,1,-0.3120160165487882,0.0112339949991644,13,1 Chronicles,13-1,0.1794871794871795,54
339,2,-0.4036308206536546,-0.0910023728961305,13,1 Chronicles,13-2,0.0962962962962963,55
340,3,-0.4201658034347594,0.0007084453071063,13,1 Chronicles,13-3,0.2666666666666666,24
341,4,-0.3959840713373563,-0.125903727021943,13,1 Chronicles,13-4,0.1881188118811881,43
342,5,-0.2301933675015592,-0.1799630516241801,13,1 Chronicles,13-5,0.2333333333333333,26
343,6,-0.3251906524665909,0.0165684687529871,13,1 Chronicles,13-6,0.1935483870967742,81
344,7,-0.4193590379818995,-0.08588322706278,13,1 Chronicles,13-7,0.15,40
345,8,-0.4273550049102946,-0.0959735516783504,13,1 Chronicles,13-8,0.05,40
346,9,-0.3568091660418198,0.0244091066016999,13,1 Chronicles,13-9,0.2446808510638297,44
347,10,0.1230130638564799,-0.2984498988138457,13,1 Chronicles,13-10,0.146067415730337,14
348,11,0.1436473815472192,-0.2978449873395974,13,1 Chronicles,13-11,0.2146892655367231,47
349,12,0.1129987057160655,-0.2742829248733535,13,1 Chronicles,13-12,0.2763157894736842,40
350,13,0.3465787250937044,0.0752648916996639,13,1 Chronicles,13-13,0.2,14
351,14,0.2663999417204434,-0.2694168426723597,13,1 Chronicles,13-14,0.2,17
352,15,0.1563131663901312,0.2603141098124003,13,1 Chronicles,13-15,0.2954545454545454,29
353,16,0.3943624328925046,0.320732414827186,13,1 Chronicles,13-16,0.2987421383647798,43
354,17,0.4073059520952042,0.1331713419912282,13,1 Chronicles,13-17,0.203125,27
355,18,0.1943009284708766,-0.3287684802979009,13,1 Chronicles,13-18,0.4074074074074074,17
356,19,0.2331864412990254,-0.4290053945747513,13,1 Chronicles,13-19,0.2395833333333333,19
357,20,0.1518759872543121,-0.4115057413846014,13,1 Chronicles,13-20,0.1428571428571428,8
358,21,0.4197259401993877,-0.0226831517431076,13,1 Chronicles,13-21,0.1936507936507936,30
359,22,0.4725657173461212,0.2054026527836756,13,1 Chronicles,13-22,0.2731277533039647,19
360,23,-0.1026486405347072,0.4309112355289119,13,1 Chronicles,13-23,0.2788461538461538,32
361,24,-0.2875970056440067,0.3786525266493447,13,1 Chronicles,13-24,0.3469387755102041,31
362,25,-0.1831370933381794,0.393263702788153,13,1 Chronicles,13-25,0.296875,31
363,26,-0.1916473830549727,0.2549535807892395,13,1 Chronicles,13-26,0.3516483516483517,32
