index,chapter,dim0,dim1,book
65,66,-0.042504186786975616,0.32987444388731535,19
66,67,0.23519771895700597,0.4351255428432453,19
67,68,0.041779220427142064,0.3358684373311144,19
68,69,-0.23122015890239575,0.06840519255809045,19
69,70,-0.14841403254626973,0.15894746088588524,19
70,71,-0.21076736662240664,0.10969826582931283,19
71,72,0.0941103097300602,0.053330417577189954,19
72,73,-0.2479493605330733,-0.029811979435483832,19
73,74,0.01467530331912359,0.16527239443893127,19
74,75,0.055223220784297145,0.10193648725115396,19
75,76,0.055712394733574526,0.17641253189388995,19
76,77,-0.11159866274356077,0.1579522941490345,19
77,78,0.042057134599114115,0.11832937624997532,19
78,79,0.0935331512606497,0.27035076441871125,19
79,80,0.04065912227024212,0.3614560138062575,19
80,81,-0.0224834594541469,0.16950757844742942,19
81,82,-0.04826922631329503,0.10787551543058196,19
82,83,-0.0040193817493724415,0.18024263790548237,19
83,84,-0.00822747671723485,0.060503361170974296,19
84,85,0.09649653013411719,0.21544535814799934,19
85,86,-0.13128386049463434,-0.04509946741315297,19
86,87,0.043484001528474425,0.02841372710275314,19
87,88,-0.3076811693571569,-0.022957867917648724,19
88,89,0.017310676212587223,-0.0408789564303148,19
89,90,-0.023064499581302154,0.08428884264846657,19
90,91,-0.140509545551598,-0.03730427622879735,19
91,92,-0.02336214212563723,-0.1602038725466182,19
92,93,0.22701650193142497,-0.14840832634964982,19
93,94,-0.06692349590684674,-0.045279669263753666,19
94,95,0.10523288568224105,0.20753671229427775,19
95,96,0.31011570869396815,-0.009445531783064124,19
96,97,0.18414728513640083,-0.12327940024240219,19
97,98,0.2133400621842821,0.038437830416075035,19
98,99,0.24940753388619086,0.03993746511337743,19
99,100,0.3116298238920725,0.0028264964431357386,19
100,101,-0.23199870038283915,-0.19568094022393054,19
101,102,-0.03642023940431441,-0.06785314084673744,19
102,103,0.2361055516744467,-0.15258831480974266,19
103,104,0.12511496948038614,-0.03808894461009763,19
104,105,0.19758784732407683,0.03813202733241529,19
105,106,0.09802517004097908,0.037400950724338876,19
106,107,0.158319539246098,-0.0817093587172225,19
107,108,0.11120257040632903,0.2901259473079172,19
108,109,-0.1922479773978854,-0.013188250026748054,19
109,110,0.13134598459314575,-0.1200849161879804,19
110,111,0.2956738376246803,-0.17654377576340075,19
111,112,0.060967543169194525,-0.2701153778989884,19
112,113,0.341398347819858,-0.13875508346570628,19
113,114,0.0977892170378284,0.050943816701817995,19
114,115,0.2515058340787578,-0.07113419158717704,19
115,116,0.017305735406339968,-0.20084218670815832,19
116,117,0.3967015508768795,0.07145400748381404,19
117,118,0.13283980366676781,-0.1977983067764917,19
118,119,-0.13017875398760323,-0.11050966369870106,19
119,120,-0.05726410024050001,-0.04831261255559347,19
120,121,0.01707687893085296,-0.166586858600559,19
121,122,0.08330638099480756,-0.055384618119166354,19
122,123,0.10202589703394516,0.10996388899968768,19
123,124,0.06280239654326301,0.1136596215391048,19
124,125,0.02540567369240179,-0.2940387899910757,19
125,126,0.14609632776332818,-0.015646593501782394,19
126,127,0.046702549025965934,-0.13632381168615013,19
127,128,0.09739147531074842,-0.15118655255380611,19
128,129,0.06979561966849662,-0.1220058398652248,19
129,130,-0.03804665432205885,-0.10598404045475565,19
130,131,0.0038350361628976992,-0.1324238419806752,19
131,132,0.1419897950160957,0.029877980449004565,19
132,133,0.11449165124140213,-0.08504929524564818,19
133,134,0.3239104438562175,-0.21270428177332956,19
134,135,0.3502198918454945,-0.15120131442766255,19
135,136,0.23815975715378288,-0.020142001001552754,19
136,137,0.10882239967925826,0.1215594723964527,19
137,138,0.11263524693525674,-0.10725967750868379,19
138,139,-0.26983873441602196,0.014695253050710327,19
139,140,-0.13467030522422133,-0.05779511301321536,19
140,141,-0.21592801476427823,-0.052050754009305596,19
141,142,-0.08855614016931214,-0.107303555236023,19
142,143,-0.25888812503490566,-0.0793467648089753,19
143,144,0.02770086620624205,-0.0049967928537745345,19
144,145,0.19983377928656476,-0.1314250993758416,19
145,146,0.19967461577414702,-0.15849264967846496,19
146,147,0.2672149461017607,-0.12390569944443915,19
147,148,0.391848815721313,0.012336204425053286,19
148,149,0.24654522047590316,0.12768979141459189,19
149,150,0.34405767587457353,0.08045539862862168,19
0,1,0.29772184838875665,-0.19611506203180662,20
1,2,0.22280909148649897,-0.42409163835390806,20
2,3,0.29902163978694474,-0.2115721555150664,20
3,4,0.4812863784654437,-0.22304854725757872,20
4,5,0.42314391199992407,-0.08936928523334246,20
5,6,0.2596612758125382,0.06378587945155674,20
6,7,0.4720148997275086,-0.008250324535502904,20
7,8,0.265908368016024,-0.15461484276060564,20
8,9,0.18735732074635703,0.060362819744395724,20
9,10,-0.3784618540150992,-0.16897430021512416,20
10,11,-0.34789661613184647,-0.17837852057928152,20
11,12,-0.3590159136422341,-0.10501845156713714,20
12,13,-0.308897919151066,-0.07899648723474226,20
13,14,-0.34378649049431903,-0.11925308590159005,20
14,15,-0.267612460910949,-0.14861279560504442,20
15,16,-0.24038918562102876,-0.06978013557648785,20
16,17,-0.22236619193525545,0.16266616187592026,20
17,18,-0.30056207960406534,0.13395501742476423,20
18,19,-0.1784399404884806,0.06552818673064215,20
19,20,-0.13558743649987476,0.2032284144958207,20
20,21,-0.28228799276190825,-0.1369554498668035,20
21,22,-0.008189603892449167,0.010755750433386961,20
22,23,0.3532251244487527,0.11339175542915118,20
23,24,0.062040788230955095,-0.08175715046532135,20
24,25,0.1869137311510916,0.3063877831129568,20
25,26,-0.06151466410561164,0.4592883656014496,20
26,27,0.018469048792503065,0.36605048455694883,20
27,28,-0.2450431876941472,-0.013299111942080716,20
28,29,-0.32004192633812595,-0.004954098367710606,20
29,30,0.1441672685239295,0.320100608161305,20
30,31,0.32635276770923194,0.14754021599083605,20
0,1,-0.0016800100111366806,-0.3194736317190278,21
1,2,-0.2972727861378141,-0.07899880500519564,21
2,3,0.3378149223693856,0.6897608878748211,21
3,4,-0.3741646507756954,-0.12541900614730686,21
4,5,0.04673504369092769,0.00311050095072387,21
5,6,-0.1638080628009132,-0.012752969176151227,21
6,7,-0.1624612606139968,-0.02324538423654544,21
7,8,-0.030879599056200357,0.2996402098206253,21
8,9,-0.21790730461399868,0.13442431910911373,21
9,10,-0.16115628878885432,-0.04983538350971007,21
10,11,0.4769054236212848,-0.05508677000353181,21
11,12,0.5478745731170112,-0.4621239679578151,21
0,1,0.22191156767790016,-0.2889516431255549,22
1,2,-0.1576705868478509,0.2472518430150686,22
2,3,0.6774742662079832,0.18092514814219945,22
3,4,-0.3914644168930818,-0.26349145451915845,22
4,5,-0.036375423375020886,0.5203523352677167,22
5,6,-0.38544222866063277,0.3033092157685875,22
6,7,-0.23730848513641922,-0.419727932752515,22
7,8,0.30887530702712207,-0.2796675117963435,22
0,1,-0.08458427502477472,0.024403218872035018,23
1,2,0.08026170318530298,-0.13910251805346935,23
2,3,0.11391759013372434,-0.1707936264606824,23
3,4,0.14001518333610657,-0.13550022296927344,23
4,5,-0.00022377439672259687,-0.1365068788868393,23
5,6,0.1789485492892393,0.05673897609833611,23
6,7,0.32394369899533076,0.17947462162919703,23
7,8,0.09183011727785595,0.1978063091581735,23
8,9,0.042063391723763346,-0.15422291810098848,23
9,10,0.07198194678758438,-0.10877642734318611,23
10,11,0.24180718416433036,-0.09513036166922577,23
11,12,-0.1287394633664995,0.06242262436063949,23
12,13,0.07406016784414488,-0.21861779626136665,23
13,14,0.04481752093571949,-0.029461033889438555,23
14,15,0.30810242466728255,-0.4137788077172772,23
15,16,0.31383331512964463,-0.40996237980388633,23
16,17,0.06776996779530509,-0.1683199890217734,23
17,18,0.09431260581904205,-0.14932152828713685,23
18,19,0.21782465579759078,0.07100248053643515,23
19,20,0.3891834341518522,0.2640364194311048,23
20,21,0.06004881040418424,-0.06438496339753813,23
21,22,0.21693693345975001,-0.027153969953197434,23
22,23,0.11794312847104302,-0.09456766764483307,23
23,24,0.02836490451641554,-0.18190890801891146,23
24,25,0.07303787122482523,-0.17916949663091572,23
25,26,-0.11135459747989009,-0.05785982700074106,23
26,27,0.08373132573878526,-0.08692872745614007,23
27,28,-0.003710174261893851,-0.1047777136513104,23
28,29,-0.0983892436368862,-0.02670807978255382,23
29,30,-0.018046629444796743,-0.0017082991717228537,23
30,31,0.06197216685817868,-0.04798213160130385,23
31,32,0.13122528148312732,-0.2078624818268857,23
32,33,-0.01584402003660431,-0.10392428597475627,23
33,34,0.04984057655886256,-0.19444136890488303,23
34,35,-0.017507850821322155,-0.14133794961993873,23
35,36,0.4285145957252442,0.4994601806621061,23
36,37,0.3068384743769762,0.4667028907083587,23
37,38,0.28079411976837965,0.321719576418258,23
38,39,0.430879428707834,0.43272683826462555,23
39,40,-0.19982847447622165,0.006213701076989071,23
40,41,-0.29835827566427386,0.14565649195480915,23
41,42,-0.2552740341616804,0.08462711682445856,23
42,43,-0.335408729890249,0.17047769674343582,23
43,44,-0.32307172066413364,0.1684153121822854,23
44,45,-0.32193766552384023,0.15156677853028225,23
45,46,-0.18034565241910333,0.11536973956385094,23
46,47,-0.15225950778122255,0.08580462580972961,23
47,48,-0.30052971261410133,0.19132258235325053,23
48,49,-0.24221786708259024,0.10764597172162961,23
49,50,-0.1990852612432923,0.10819818021107905,23
50,51,-0.19220641572016012,-0.008067030161069489,23
51,52,-0.14469655733386297,0.021723742901230133,23
52,53,-0.006748042415384433,-0.01330619298455402,23
53,54,-0.15677178960796853,0.011827174768721192,23
54,55,-0.18949674407881495,0.02737712972367145,23
55,56,-0.09158536384406668,0.06280608294439288,23
56,57,-0.09056173904685726,-0.03057663576353756,23
57,58,-0.12057811081483526,0.05475394448038788,23
58,59,-0.12907090899971863,-0.0354119557735296,23
59,60,-0.11546068121965762,-0.10237650219163327,23
60,61,-0.06630117082769536,-0.05854264236843622,23
61,62,-0.04926891603448024,-0.036214964058395624,23
62,63,-0.039597848457294936,-0.02611417628649497,23
63,64,-0.15559421508273827,0.008891678188633926,23
64,65,-0.09607095780548978,0.01458933246425882,23
65,66,-0.13407468304830175,0.04705904010546117,23
0,1,0.04330133937150887,-0.17771417909396542,24
1,2,-0.24590818727046543,-0.00144362233660035,24
2,3,-0.24707077834371372,-0.020336428809555763,24
3,4,-0.2874619852198485,0.19689040822256182,24
4,5,-0.260062516561832,0.03766491356235486,24
5,6,-0.24728798425261003,0.15194045560202007,24
6,7,-0.16092085037604545,-0.1885548672256699,24
7,8,-0.2079426168202026,0.13059512452831162,24
8,9,-0.26842937916930243,0.12866653733720715,24
9,10,-0.18811918343631448,0.18413548639859234,24
10,11,-0.12118381711811355,-0.2107269323939394,24
11,12,-0.22408633550587298,0.1640599243115558,24
12,13,-0.10183722090962675,-0.016063009908650137,24
13,14,-0.18702808869802381,-0.0681448723869575,24
14,15,-0.16746854374831957,0.023669442576975525,24
15,16,-0.2501122639368568,-0.051041165912265145,24
16,17,-0.13932036965580993,0.00552647554027794,24
17,18,-0.1255001237511412,0.03932205279176008,24
18,19,-0.06875651750422025,-0.11847286139293009,24
19,20,-0.03358798543688718,-0.04425405736208748,24
20,21,0.1603738347532396,-0.1605067737611003,24
21,22,-0.027273955874229438,-0.08140814275834811,24
22,23,-0.22953046881091924,-0.17477716215176947,24
23,24,0.12232213115176582,0.028637185230371957,24
24,25,-0.11177971724419848,-0.06465772015258843,24
25,26,0.13861818564310432,-0.23516385343091253,24
26,27,0.27138361021012697,-0.22284445766488065,24
27,28,0.28605027964633917,-0.2306481807668021,24
28,29,0.1053740085726508,-0.21684008789789938,24
29,30,-0.22576317400651094,-0.014669140224961201,24
30,31,-0.25748292344174917,0.010677588549413922,24
31,32,0.11884207199144246,-0.16169403695645598,24
32,33,-0.15592190180326945,-0.11567217551377919,24
33,34,0.14588313352736165,-0.2150886362957789,24
34,35,0.13215388721679444,-0.05269874427404386,24
35,36,0.37075365049215897,-0.08476532135397692,24
36,37,0.4123783472412202,-0.18470238696736802,24
37,38,0.4312310163903343,-0.15582175243433888,24
38,39,0.5238465374086666,0.0391476475328145,24
39,40,0.47527928203494024,0.5299475149102338,24
40,41,0.47313013994783293,0.6147702761328171,24
41,42,-0.006164831803815375,-0.09516063118017862,24
42,43,0.30999220561239904,0.13827629216468046,24
43,44,-0.08009874546583681,-0.15368905779729058,24
44,45,0.1654783464920588,-0.012284649823759996,24
45,46,-0.07765827138300481,0.14789305739146502,24
46,47,-0.0017185767090380731,0.2371054628297014,24
47,48,-0.08078826664003866,0.3389217202345068,24
48,49,-0.17919318971932077,0.17066115764567366,24
49,50,-0.15632223342463106,0.10303816584669392,24
50,51,-0.05663281520977895,0.10860098943389696,24
51,52,0.4920218115476017,-0.00030297054503327617,24
0,1,-0.3818784879829826,0.07701637984469126,25
1,2,-0.2442421716454312,0.1432961339605656,25
2,3,-0.31215110445417127,-0.48957202501402364,25
3,4,0.24286889395577152,0.6091353182404748,25
4,5,0.6954028701268137,-0.3398758070317079,25
0,1,0.2542545414446659,0.14011878598982208,26
1,2,-0.08282590312078633,-0.16805261406897276,26
2,3,-0.16605520606546817,-0.3313422470125805,26
3,4,0.010632293177362008,-0.11335739038999454,26
4,5,-0.19208557572315058,-0.0638884878148766,26
5,6,-0.20660775065042933,-0.053390672459448715,26
6,7,-0.16953002163178654,-0.03266899018422376,26
7,8,0.10497442219877678,-0.13126799702623468,26
8,9,0.07111858910266178,-0.07443115910065101,26
9,10,0.297942296364992,0.12416095235850931,26
10,11,-0.1403093469673617,-0.12098675903247819,26
11,12,-0.21986367379102426,-0.17397179581223343,26
12,13,-0.15602086237088986,-0.05921681724917504,26
13,14,-0.21487818722072843,-0.1157522852550595,26
14,15,0.0060574003089856766,0.11734448932904122,26
15,16,-0.09328353768974128,-0.03789439495642273,26
16,17,-0.019369810425402065,0.36296823623729696,26
17,18,-0.12481345826072177,-0.34438064146910685,26
18,19,0.09578286458027245,0.3993342801295613,26
19,20,-0.22728916030210666,-0.11227945998312674,26
20,21,-0.21970305415292127,-0.04578441704396784,26
21,22,-0.22562733714109048,-0.09271665757605001,26
22,23,-0.07859717305477741,0.019131453593780094,26
23,24,-0.1506724297396852,-0.11086158496171213,26
24,25,-0.1783946343236966,-0.005980804317578348,26
25,26,-0.1438267858521382,0.31979098236509707,26
26,27,-0.01505459492389262,0.33288434289835855,26
27,28,-0.1945197152226698,0.10305692500528436,26
28,29,-0.19025741352904077,0.25816008380643535,26
29,30,-0.1998959084633497,0.3433381413180312,26
30,31,0.005259975997186212,0.5334284664553051,26
31,32,-0.18584798537580446,0.31665342667334456,26
32,33,-0.22610978615100058,-0.3513694032148519,26
33,34,-0.017109969747609255,0.020704209374697195,26
34,35,-0.22213716066441608,0.0037682436555610734,26
35,36,-0.28182397658447544,-0.08831133756204196,26
36,37,-0.13650516506289403,-0.12386395721084326,26
37,38,-0.16813788903412968,0.09053313239854625,26
38,39,-0.1309958865523544,-0.02156198938828594,26
39,40,0.6796156736096551,-0.06703280762119201,26
40,41,0.6787800025313119,-0.007674570880476499,26
41,42,0.6513909811761645,-0.030288243611975133,26
42,43,0.3464750005030937,-0.1680341028677707,26
43,44,0.12626063964740902,-0.2438433607924169,26
44,45,0.4436137081551087,-0.1580282542809984,26
45,46,0.37306875134869844,-0.16702711782217314,26
46,47,0.3052995870841781,0.13536080128141728,26
47,48,0.5276226325650226,-0.005476631903169672,26
0,1,-0.3327781466804956,0.24726215352267467,27
1,2,-0.34377191266639623,-0.23320450793763053,27
2,3,-0.3517384590395821,0.2130791773804224,27
3,4,-0.09296124315579216,-0.3754373994863288,27
4,5,-0.3836180403288271,-0.21027803417036448,27
5,6,-0.3756582332878968,0.19952743603758505,27
6,7,0.23108493556569726,-0.43095097387932657,27
7,8,0.44259709507111006,-0.19995206240163138,27
8,9,0.2531194219467437,0.5671073958498409,27
9,10,0.2691943943815055,-0.017800476246432217,27
10,11,0.258419190312203,0.0999638156558252,27
11,12,0.42611099788172985,0.14068347567536688,27
0,1,0.6156735120298179,-0.009201978466756362,28
1,2,0.2949140156087811,-0.03145906505907626,28
2,3,0.533311616173871,-0.19464614538882663,28
3,4,-0.08552987769699635,0.13730650409175385,28
4,5,-0.22105436393789396,-0.03483709974448158,28
5,6,-0.09390959206420536,0.6157921676973768,28
6,7,-0.3267221334989984,-0.33434609695614487,28
7,8,-0.22700796914231422,-0.1000813246841002,28
8,9,-0.0808851045937117,-0.007897565282170933,28
9,10,-0.058459453532886195,0.4248819893107186,28
10,11,-0.1793901745198877,-0.4408679985470633,28
11,12,0.124111867317972,-0.03844339786634552,28
12,13,-0.1511648412034014,-0.07330696501094884,28
13,14,-0.14388750094014752,0.08710697590606539,28
0,1,0.5970618703440489,-0.2832075252446005,29
1,2,-0.025414283047569885,0.6059449518250316,29
2,3,-0.5716475872964791,-0.32273742658043125,29
0,1,0.6596533655977547,-0.10763456581872353,30
1,2,0.5771550245131288,-0.08071706444822169,30
2,3,-0.08671915251938105,-0.2264254973892035,30
3,4,-0.22079223631688968,-0.2725055743148093,30
4,5,-0.2949337973593518,-0.07921645690634231,30
5,6,-0.2924727213742762,-0.4362883087909325,30
6,7,0.017449683995274162,0.5163032864186057,30
7,8,-0.17569938068364035,0.4881184528832608,30
8,9,-0.1836407858526195,0.19836572836636734,30
0,1,-0.03292655675028311,-0.150370908619706,32
1,2,0.7064135487245452,-0.19191249792640622,32
2,3,-0.5704892745852546,-0.35481454043303323,32
3,4,-0.10299771738900744,0.6970979469791455,32
0,1,0.33806657558635755,-0.13324434336672558,33
1,2,-0.31594553797396085,-0.35910580222170985,33
2,3,-0.43607155208815274,0.6398775082002569,33
3,4,0.23833512318064562,-0.11246568871143423,33
4,5,0.4829461688651321,0.387160883616959,33
5,6,-0.4274214295043963,-0.18474770707552696,33
6,7,0.12009065193437467,-0.2374748504418201,33
0,1,0.7163771472411238,-0.16262469175477562,34
1,2,-0.20862523830889385,0.6655160839166097,34
2,3,-0.5077519089322297,-0.5028913921618341,34
0,1,-0.23178235503527547,0.6754693841683921,35
1,2,-0.49331176030863433,-0.5304806658340273,35
2,3,0.7250941153439097,-0.1449887183343646,35
0,1,0.5986237241029488,-0.28038696630556426,36
1,2,-0.03914784480355088,0.6240602330648641,36
2,3,-0.5594758792993983,-0.3436732667593001,36
0,1,0.4292013803529066,4.4552312968965846e-17,37
1,2,-0.42920138035290656,4.455231296896584e-17,37
0,1,-0.3216442842942591,0.40018143027418884,38
1,2,-0.18472587497767262,-0.14610173706881213,38
2,3,-0.08355457196150899,-0.22258602808755307,38
3,4,-0.41471737427295924,-0.2250665309019487,38
4,5,-0.3387605391091535,-0.46661896070051656,38
5,6,-0.2490830723909256,-0.0703401585540125,38
6,7,-0.2080994511612764,0.5477249526389786,38
7,8,-0.0889149164846172,0.39591011025046985,38
8,9,0.4513448576881647,-0.002380692228604501,38
9,10,0.4773260897747014,-0.022715176452529743,38
10,11,0.19782954903758881,-0.25105206176681505,38
11,12,0.3548948566873942,0.04599622749194372,38
12,13,0.17487094307001114,-0.07990693585996454,38
13,14,0.23323378839451264,0.09695556096517637,38
0,1,-0.274272189906658,0.13280186425357815,39
1,2,-0.4144271837593565,-0.5034105085132063,39
2,3,-0.07932131588445823,0.5391426894605957,39
3,4,0.7680206895504724,-0.16853404520096762,39
0,1,0.03255636646079864,0.7143173885727048,40
1,2,-0.04389542776335241,0.594758719781589,40
2,3,0.04795239173191131,0.2705615010209205,40
3,4,-0.21966849745416786,0.04321433841352567,40
4,5,0.4773837778239304,-0.13712719391294925,40
5,6,0.4285324904393657,-0.0665692698192142,40
6,7,0.429492009011895,-0.02964909243991066,40
7,8,-0.310058814308258,-0.05859997926520081,40
8,9,-0.2852290938140447,-0.12967048406731504,40
9,10,0.29011898504112205,-0.07836450459035035,40
10,11,0.191315920255686,-0.017824877377618308,40
11,12,0.03664814836810317,-0.16702036955142407,40
12,13,0.008939792036662389,-0.06973389164632413,40
13,14,-0.36789794400348724,0.08412037940006892,40
14,15,-0.19554206471504154,-0.13808145591731552,40
15,16,-0.01155448522110501,-0.14927118954300855,40
16,17,-0.2535203881121225,-0.14448006892885557,40
17,18,0.29496829172383565,-0.10397974405545296,40
18,19,-0.06648260457886965,-0.1542336255705934,40
19,20,-0.09219078413950733,-0.11579234962776294,40
20,21,-0.20777409208102943,-0.0767190490222132,40
21,22,-0.10037448906126466,0.011277678873070435,40
22,23,0.4219846179743043,0.031151071353955402,40
23,24,0.1389284369592585,-0.01783300388462912,40
24,25,0.07058074829159283,0.014072395791453725,40
25,26,-0.2368061851848681,-0.21505527979774236,40
26,27,-0.29094947214411615,-0.016795731432521804,40
27,28,-0.18745763353723194,0.1233276872431136,40
0,1,-0.22596233832771673,-0.020249336520906658,41
1,2,-0.039633939048032946,-0.29543211376881584,41
2,3,-0.23803105736395247,-0.10465843405575322,41
3,4,0.1771378198176929,0.07804404345388491,41
4,5,-0.2545863467640195,-0.04154279776031335,41
5,6,-0.1722601078109324,0.028948486068148482,41
6,7,0.0655426904740886,-0.39505850721583635,41
7,8,-0.01050538404747107,-0.10931836265079928,41
8,9,-0.0064945258653951645,-0.10708354383987066,41
9,10,-0.023188417708420485,-0.10541828569456023,41
10,11,0.056128627147791404,0.1098403574919869,41
11,12,0.059825033644753965,0.12568069068486032,41
12,13,0.7048769086663078,0.031941480940020424,41
13,14,0.06882195122023566,-0.051644732025706554,41
14,15,-0.04635923633741045,0.392308400574645,41
15,16,-0.11531167769751886,0.46364265431901663,41
0,1,0.08439448003301715,0.3061035132232977,42
1,2,-0.10717884338697793,0.36192218008912114,42
2,3,0.8918416871694401,0.3339966851804409,42
3,4,-0.16094392284312545,0.17110044008941663,42
4,5,-0.1287934157518269,0.12843257998753912,42
5,6,0.16359515473564795,-0.26061074186756367,42
6,7,-0.12269710867836268,0.0013395947847700085,42
7,8,-0.17877306173595753,0.09834965132727576,42
8,9,-0.16275846010045222,0.05323912779291368,42
9,10,-0.006519433414263966,-0.10831062156645094,42
10,11,0.09771398042789596,-0.35038054471234814,42
11,12,0.15013726373232553,-0.33444817570884394,42
12,13,0.00858186351628708,-0.20913275740857,42
13,14,-0.0409650205354002,-0.22452715366710102,42
14,15,0.20812675698390865,0.02805599395487099,42
15,16,0.06901921432218293,-0.25858467037576227,42
16,17,-0.0013382118210594216,-0.03769549900697223,42
17,18,-0.08942326403964233,-0.025326100206266727,42
18,19,-0.13295298491161014,0.023984907001673612,42
19,20,-0.04767630472299197,0.017418608900015287,42
20,21,0.06580557676805514,-0.10054978058901431,42
21,22,-0.1873708810920614,0.0335480955700127,42
22,23,-0.1436172630566454,0.13609341229966948,42
23,24,-0.22820780159838291,0.21598125490787612,42
0,1,-0.13435191485307965,0.29884493008346485,43
1,2,-0.2700320754314938,0.013783892651926819,43
2,3,0.08944938088004362,0.5335626276402926,43
3,4,-0.16971912533491665,0.11048564322199764,43
4,5,0.1974324577355328,0.2791056504139178,43
5,6,-0.08200779229502872,0.008603576068634024,43
6,7,-0.06933283114912242,0.19579046222284316,43
7,8,0.022749179336857984,0.04064784815170682,43
8,9,-0.11993594761676807,0.2771622610467585,43
9,10,0.12944169180354165,0.10219847816810423,43
10,11,-0.2974466175826823,-0.08743105950703874,43
11,12,-0.027682586136524714,0.09533029172842346,43
12,13,-0.037345614538409,-0.28974553099279005,43
13,14,0.49339759934349675,-0.1633830413506161,43
14,15,0.5907808866440833,-0.24583843818667978,43
15,16,0.3734720665209682,-0.06955846573675817,43
16,17,0.5099185002221573,-0.1368351984416493,43
17,18,-0.31958653376905855,-0.21117278397633304,43
18,19,-0.32989483052813967,-0.13368683337227918,43
19,20,-0.2951323136047147,-0.2915229848242597,43
20,21,-0.2541735796467444,-0.3263413250096664,43
0,1,-0.2342587386998327,0.03491525138739847,44
1,2,-0.23929723307428571,0.12291946568083098,44
2,3,-0.267771556817744,0.25043602664649756,44
3,4,-0.2472794494317795,0.1541969699346376,44
4,5,-0.12984529151279572,0.10949182414668127,44
5,6,-0.15616705435239697,0.015079044850612944,44
6,7,-0.10586818952354668,0.156450775165107,44
7,8,-0.2638332533777725,0.0474774857294228,44
8,9,-0.09941420493271262,0.16127270136814154,44
9,10,-0.2519769282235756,0.18212284478627072,44
10,11,-0.3047636672034765,-0.06062662588981022,44
11,12,-0.1347001952694977,0.11157152348036843,44
12,13,-0.11006878970429315,-0.05280908397373668,44
13,14,-0.05129251878679775,-0.3281259500933881,44
14,15,-0.08534042119648344,-0.28178893394397136,44
15,16,0.05170562099434661,-0.21681511737280673,44
16,17,0.11368327300857298,-0.19577065124100437,44
17,18,0.11550375845506991,-0.2871807784747794,44
18,19,0.08734623957632795,-0.1614068773786655,44
19,20,0.09575884332582466,-0.2676202709862058,44
20,21,0.14381289649897186,-0.19043747524390464,44
21,22,0.14128573378793147,0.227370078361871,44
22,23,0.29972273176749764,0.04603488026267111,44
23,24,0.3852933292700714,0.20270530760301272,44
24,25,0.561719616293831,0.31662202285425145,44
25,26,0.33920491160087324,0.3423515905660617,44
26,27,0.20902241088950407,-0.33144875438797006,44
27,28,0.13781812663816803,-0.1069872738375946,44
0,1,-0.08134189892141815,0.09127296924344196,45
1,2,0.16916639618313925,0.1714451223528518,45
2,3,0.21605267273260398,0.31047347724680824,45
3,4,0.1942106240200494,0.4144949333544303,45
4,5,0.24721205122104742,-0.16544652649163227,45
5,6,0.47595731116218415,-0.3855266024486454,45
6,7,0.5042742315114885,-0.3281124734476215,45
7,8,0.1263343653798165,-0.17557834977230483,45
8,9,-0.018650674689021315,0.36108157890441955,45
9,10,-0.05821050571964161,0.42690316392281374,45
10,11,-0.1670730628421424,0.2383368441808201,45
11,12,-0.3650838278962531,-0.299454658428362,45
12,13,-0.27697938156899937,-0.16238300708813977,45
13,14,-0.16032489794543392,-0.2321418367371218,45
14,15,-0.3269277595701692,-0.02799040192287928,45
15,16,-0.47861564305724996,-0.2373742328688794,45
0,1,0.29277043096930916,-0.403221942340032,46
1,2,0.37846359841385696,-0.267936836421844,46
2,3,0.1756550781562848,-0.3279231761555911,46
3,4,0.1389535790521156,-0.14780343922828496,46
4,5,-0.3924900152044278,0.08196383279056195,46
5,6,-0.31358470277720957,-0.15877175101396562,46
6,7,-0.35327610034265367,0.20935354555257807,46
7,8,0.22067586548745982,-0.06050279330696536,46
8,9,-0.17766649223188416,-0.0780314698237851,46
9,10,-0.20256714678503576,-0.06590188266246133,46
10,11,-0.29587548239180367,0.07534411961518583,46
11,12,-0.16462244395162648,0.039962368916176286,46
12,13,0.4369200505073892,0.5968570968270934,46
13,14,0.09561361711848303,0.29147274484543273,46
14,15,-0.033111643410521474,-0.16954882781283095,46
15,16,0.19414180739026338,0.3846884102187323,46
0,1,0.32283476538685224,0.1072823731195127,47
1,2,0.31630863023853556,-0.3165485892717098,47
2,3,0.06008180547729973,0.6404928176181413,47
3,4,0.2424060495796958,0.35840859861098284,47
4,5,0.05867124859237701,0.18528486575544528,47
5,6,0.05816472707310064,-0.003767621320384941,47
6,7,0.5050537869801826,-0.2879703760688764,47
7,8,-0.05921560261147879,-0.26058857458500556,47
8,9,-0.07753597979253066,-0.34735413113695707,47
9,10,-0.37984479377290875,0.01432122778092007,47
10,11,-0.4467994257547186,0.006547029757026425,47
11,12,-0.36422932436992145,-0.1422020586484035,47
12,13,-0.23589588702648515,0.04609443838930834,47
0,1,0.3157513547410194,-0.4091068075929661,48
1,2,0.06909742484065946,-0.5023391098502293,48
2,3,0.07778356236945827,-0.017550503361712995,48
3,4,0.5495187020994023,0.5985893950825892,48
4,5,-0.49041280262670184,0.27777492363465983,48
5,6,-0.5217382414238375,0.05263210208765959,48
0,1,0.39507554833411834,-0.07404321923120524,49
1,2,0.11703306592594401,-0.4690426934954428,49
2,3,0.5269005897884735,0.12135656500100803,49
3,4,-0.42798289859494965,-0.03896612102742463,49
